Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/13391       BGBCC_CompileModule [18]
                0.00    0.00       2/13391       BGBCP_ModuleBuffer [8]
                0.00    0.00     508/13391       BGBPP_AddDefineArgs [218]
                0.00    0.00     928/13391       BGBPP_AddDefine [182]
                0.00    0.00   11951/13391       bgbcc_strdup [46]
[313]    0.0    0.00    0.00   13391         bgbcc_malloc [313]
                0.00    0.00   13391/297659      bgbcc_tmalloc [290]
-----------------------------------------------
                0.00    0.00      14/12931       SXIL_GetTypeSig [487]
                0.00    0.00    2556/12931       SXIL_SetupFuncArgs [343]
                0.00    0.00   10361/12931       SXIL_TypeBasicP [317]
[314]    0.0    0.00    0.00   12931         SXIL_TypeExtP [314]
-----------------------------------------------
                                 780             BCCX_Clone [315]
                0.00    0.00      28/12358       BGBCP_ExpressionCast <cycle 4> [183]
                0.00    0.00      49/12358       BGBCP_Definition <cycle 4> [143]
                0.00    0.00     159/12358       BGBCP_HandleTypedef [277]
                0.00    0.00     167/12358       BGBCC_ReduceForm <cycle 2> [230]
                0.00    0.00     332/12358       BCCX_CloneList [393]
                0.00    0.00    1238/12358       BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.00   10385/12358       BGBCP_DefTypeC <cycle 4> [29]
[315]    0.0    0.00    0.00   12358+780     BCCX_Clone [315]
                0.00    0.00   50517/297659      bgbcc_tmalloc [290]
                                 780             BCCX_Clone [315]
-----------------------------------------------
                0.00    0.00       4/10815       SXIL_OprGeneric [275]
                0.00    0.00       8/10815       SXIL_ReserveNumXReg [506]
                0.00    0.00       8/10815       SXIL_Cast [497]
                0.00    0.00      12/10815       SXIL_OprCustomLst [503]
                0.00    0.00      24/10815       SXIL_TypeTemplateP [474]
                0.00    0.00      64/10815       SXIL_SyncStack1 [394]
                0.00    0.00      92/10815       SXIL_PopXFTmpT [248]
                0.00    0.00     180/10815       SXIL_GetTypeBase [387]
                0.00    0.00   10423/10815       SXIL_TypeBasicP [317]
[316]    0.0    0.00    0.00   10815         SXIL_TypeLitP [316]
-----------------------------------------------
                0.00    0.00      13/10423       SXIL_EmitVarNull [478]
                0.00    0.00    4874/10423       SXIL_TypeBaseP [336]
                0.00    0.00    5536/10423       SXIL_TypeBaseLitP [331]
[317]    0.0    0.00    0.00   10423         SXIL_TypeBasicP [317]
                0.00    0.00   10423/10815       SXIL_TypeLitP [316]
                0.00    0.00   10361/12931       SXIL_TypeExtP [314]
                0.00    0.00   10359/77297       SXIL_TypeArrP [294]
-----------------------------------------------
                0.00    0.00       4/9581        BGBCC_CompileBlock [150]
                0.00    0.00     180/9581        BGBCP_HandleTypedef [277]
                0.00    0.00     394/9581        BGBCP_VarDefinition <cycle 4> [34]
                0.00    0.00     619/9581        BGBCC_CompileVarStatement [111]
                0.00    0.00    4069/9581        BGBCC_CompileTopStatement [20]
                0.00    0.00    4315/9581        BCCX_Fetch [305]
[318]    0.0    0.00    0.00    9581         BCCX_Child [318]
-----------------------------------------------
                0.00    0.00     454/8947        BASM_FetchSymHash [374]
                0.00    0.00    3969/8947        BASM_GetSymIndex [14]
                0.00    0.00    4524/8947        BASM_FetchSymIndex [24]
[319]    0.0    0.00    0.00    8947         BASM_UnmangleName [319]
-----------------------------------------------
                0.00    0.00    8698/8698        SXIL_SizeTypeCount <cycle 5> [322]
[320]    0.0    0.00    0.00    8698         SXIL_GetTypeItemCount [320]
                0.00    0.00    8698/77297       SXIL_TypeArrP [294]
-----------------------------------------------
                                  47             SXIL_SizeUnion <cycle 5> [518]
                0.00    0.00     647/8654        SXIL_SizeStruct [437]
                0.00    0.00    8004/8654        SXIL_GetTypeStackSize [327]
[321]    0.0    0.00    0.00    8698         SXIL_SizeType <cycle 5> [321]
                                8698             SXIL_SizeTypeCount <cycle 5> [322]
-----------------------------------------------
                                8698             SXIL_SizeType <cycle 5> [321]
[322]    0.0    0.00    0.00    8698         SXIL_SizeTypeCount <cycle 5> [322]
                0.00    0.00    8698/8698        SXIL_GetTypeItemCount [320]
                0.00    0.00    6317/8642        SXIL_TypeWPtrP [323]
                0.00    0.00      70/70          SXIL_LookupStruct [442]
                                   2             SXIL_SizeUnion <cycle 5> [518]
-----------------------------------------------
                0.00    0.00       2/8642        SXIL_Dup [280]
                0.00    0.00       2/8642        SXIL_AsmMovXRegXRegT [548]
                0.00    0.00      28/8642        SXIL_LoadMemTy [279]
                0.00    0.00    2293/8642        SXIL_TypeSSE128P [353]
                0.00    0.00    6317/8642        SXIL_SizeTypeCount <cycle 5> [322]
[323]    0.0    0.00    0.00    8642         SXIL_TypeWPtrP [323]
                0.00    0.00    8642/77297       SXIL_TypeArrP [294]
                0.00    0.00    8629/23091       SXIL_TypePtrP [307]
                0.00    0.00    6304/6304        SXIL_TypeOvfP [330]
-----------------------------------------------
                0.00    0.00    8476/8476        SXIL_RegEqvP [328]
[324]    0.0    0.00    0.00    8476         SXIL_RegGRegP [324]
-----------------------------------------------
                0.00    0.00     176/8248        BASM_OpMemP [388]
                0.00    0.00     758/8248        BASM_OpRegMemP [107]
                0.00    0.00    1814/8248        BASM_OpMemImmP [360]
                0.00    0.00    5500/8248        BASM_OpMemRegP [134]
[325]    0.0    0.00    0.00    8248         BASM_OpArgMemP [325]
-----------------------------------------------
                0.00    0.00    8152/8152        hexbyte [340]
[326]    0.0    0.00    0.00    8152         hexval [326]
-----------------------------------------------
                0.00    0.00       8/8004        SXIL_AsmPushXRegT [257]
                0.00    0.00       8/8004        SXIL_ReturnValue [268]
                0.00    0.00      12/8004        SXIL_AsmPopXRegT [249]
                0.00    0.00    7976/8004        SXIL_SetupFuncArgs [343]
[327]    0.0    0.00    0.00    8004         SXIL_GetTypeStackSize [327]
                0.00    0.00    8004/77297       SXIL_TypeArrP [294]
                0.00    0.00    8004/8654        SXIL_SizeType <cycle 5> [321]
-----------------------------------------------
                0.00    0.00     184/6954        SXIL_FreeReg [256]
                0.00    0.00     280/6954        SXIL_SyncStack3 [381]
                0.00    0.00    6490/6954        SXIL_FlushReg2 [363]
[328]    0.0    0.00    0.00    6954         SXIL_RegEqvP [328]
                0.00    0.00    8476/8476        SXIL_RegGRegP [324]
-----------------------------------------------
                0.00    0.00      32/6402        BASM_OutQWord [520]
                0.00    0.00     170/6402        BASM_Sib [391]
                0.00    0.00     218/6402        BASM_OutImm [151]
                0.00    0.00    1472/6402        BASM_OutDWord [376]
                0.00    0.00    2166/6402        BASM_ModRM [191]
                0.00    0.00    2344/6402        BASM_OutBodyBytes [357]
[329]    0.0    0.00    0.00    6402         BASM_OutByte [329]
-----------------------------------------------
                0.00    0.00    6304/6304        SXIL_TypeWPtrP [323]
[330]    0.0    0.00    0.00    6304         SXIL_TypeOvfP [330]
-----------------------------------------------
                0.00    0.00       4/5660        SXIL_TypeSmallInt128P [533]
                0.00    0.00       4/5660        SXIL_TypeNumberP [531]
                0.00    0.00      16/5660        SXIL_TypeVariantP [485]
                0.00    0.00      22/5660        SXIL_TypeRealP [476]
                0.00    0.00      36/5660        SXIL_TypeFComplexP [460]
                0.00    0.00      36/5660        SXIL_TypeFImagP [461]
                0.00    0.00      38/5660        SXIL_TypeDComplexP [458]
                0.00    0.00      38/5660        SXIL_TypeDImagP [459]
                0.00    0.00     100/5660        SXIL_TypeSmallLongP [432]
                0.00    0.00     114/5660        SXIL_TypeSmallIntP [425]
                0.00    0.00    2584/5660        SXIL_TypeDoubleP [350]
                0.00    0.00    2668/5660        SXIL_TypeFloatP [347]
[331]    0.0    0.00    0.00    5660         SXIL_TypeBaseLitP [331]
                0.00    0.00    5660/23091       SXIL_TypePtrP [307]
                0.00    0.00    5536/77297       SXIL_TypeArrP [294]
                0.00    0.00    5536/10423       SXIL_TypeBasicP [317]
-----------------------------------------------
                0.00    0.00       2/5185        BGBPP_Filter [9]
                0.00    0.00    5183/5185        BGBPP_Buffer <cycle 1> [28]
[332]    0.0    0.00    0.00    5185         BGBCP_GetFilename [332]
-----------------------------------------------
                0.00    0.00    5183/5183        BGBPP_Buffer <cycle 1> [28]
[333]    0.0    0.00    0.00    5183         BGBCP_CalcLinenum [333]
-----------------------------------------------
                0.00    0.00    5026/5026        BGBCP_BlockStatement <cycle 4> [128]
[334]    0.0    0.00    0.00    5026         BGBCP_GetLastFileName [334]
-----------------------------------------------
                0.00    0.00    5026/5026        BGBCP_BlockStatement <cycle 4> [128]
[335]    0.0    0.00    0.00    5026         BGBCP_GetLastLineNumber [335]
-----------------------------------------------
                0.00    0.00       2/4874        SXIL_TypeInt128P [551]
                0.00    0.00      40/4874        SXIL_TypeTemplateP [474]
                0.00    0.00      56/4874        SXIL_TypeHFloatP [447]
